Unnamed: 0,New Time of Access,API_Key,Rate Limiting,Endpoint Entropy,HTTP Method,API Endpoint,HTTP Status,User-Agent,Classification Label,New Time of Access (SGT),Time Misuse Flag,Token Used,Method_POST,Time of Day
4866,24/1/2024 5:22,AIzaB1p1tXOsba9IGboU1lrMrqkV8fqxiE,79,0.279476823,POST,/v1/admin/config,403,wget/1.21.2,Potential Misuse,24/1/2024 13:22,Legitimate,316,0,Night
4867,26/11/2024 19:48,sk-proj-lVx8Qk7JCIdYMyUc1S0V,121,0.999067571,POST,/maps/api/geocode/json,429,PostmanRuntime/7.29.0,Legitimate,27/11/2024 3:48,Legitimate,1089,0,Evening
4868,28/4/2024 13:02,AIza7WXr3E6iQHGWavDPSS4pumgk4TFri5,134,0.683673453,POST,/v1/auth/login,403,Googlebot/2.1 (+http://www.google.com/bot.html),Potential Misuse,28/4/2024 21:02,Potential Misuse,1206,0,Afternoon
4869,6/2/2024 13:18,AIzakJZ1nob5qbgWyXvMA2pVqsz5X2hAGy,136,0.58511875,POST,/api/unknown,200,Python-Requests/2.26.0,Potential Misuse,6/2/2024 21:18,Potential Misuse,272,0,Afternoon
4870,5/11/2024 11:32,sk-proj-XrVnx7v0DmX8aUqB2Sup,146,0.459226349,POST,/v1/chat/completions,403,Googlebot/2.1 (+http://www.google.com/bot.html),Legitimate,5/11/2024 19:32,Legitimate,1314,0,Morning
4871,4/1/2024 13:43,sk-proj-Xwgc8kRr62p2sgk1wMOy,78,0.819842392,POST,/maps/api/geocode/json,403,PostmanRuntime/7.29.0,Legitimate,4/1/2024 21:43,Potential Misuse,312,0,Afternoon
4872,15/3/2024 0:33,sk-proj-zC0Imy1mOXdUA8GraKBB,31,0.316399273,POST,/maps/api/geocode/json,429,Bingbot/2.0 (+http://www.bing.com/bingbot.htm),Legitimate,15/3/2024 8:33,Legitimate,93,0,Night
4873,25/3/2024 5:28,AIza6NntBkVOsAygnDTbkLgoGuGEpvKWiy,119,0.65322452,POST,/api/unknown,200,wget/1.21.2,Potential Misuse,25/3/2024 13:28,Legitimate,833,0,Night
4874,7/12/2024 1:10,sk-proj-vcySyOcK7VeztILTs2vu,79,0.363977137,POST,/v1/chat/completions,403,Googlebot/2.1 (+http://www.google.com/bot.html),Legitimate,7/12/2024 9:10,Legitimate,632,0,Night
4876,16/2/2024 6:52,AIzaVGoXTHaro3Qfj7DRaWRsE03JV8zwSh,52,0.14351375,POST,/api/unknown,200,Node.js/18.3.0,Potential Misuse,16/2/2024 14:52,Legitimate,104,0,Morning
4877,31/10/2024 12:46,AIzaU8SURA2LJDvx4JjOrGnSVwm99kjHTG,53,0.853486331,POST,/v1/auth/login,403,Scrapy/2.5.1 (+https://scrapy.org),Potential Misuse,31/10/2024 20:46,Potential Misuse,106,0,Afternoon
4878,16/2/2024 14:05,AIzaLgi7pkYpGBIdyzUeucEpgJHO2ZZXZa,139,0.225713553,POST,/maps/api/geocode/json,200,PostmanRuntime/7.29.0,Legitimate,16/2/2024 22:05,Potential Misuse,973,0,Afternoon
4879,10/12/2024 18:59,AIzaCrkDM682BsNZY2uyuxbiwzC4JEXd9d,109,0.371634805,POST,/v1/admin/config,200,PostmanRuntime/7.29.0,Potential Misuse,11/12/2024 2:59,Legitimate,981,0,Evening
4880,10/11/2024 13:57,sk-proj-kf9XBtSsY9hOWm3QEMpE,42,0.176416926,POST,/v1/chat/completions,200,Googlebot/2.1 (+http://www.google.com/bot.html),Legitimate,10/11/2024 21:57,Potential Misuse,252,0,Afternoon
4881,2/6/2024 5:09,AIzaxsKGvClPvQMHleKWs6hNU8hMtGLdyU,81,0.522439441,POST,/maps/api/geocode/json,200,cURL/7.79.1,Legitimate,2/6/2024 13:09,Legitimate,243,0,Night
4882,12/10/2024 1:37,AIzaWJ3Q6ctxC9ID0E325GtKpHOy2VyZLs,70,0.866021342,POST,/api/unknown,403,Bingbot/2.0 (+http://www.bing.com/bingbot.htm),Potential Misuse,12/10/2024 9:37,Legitimate,210,0,Night
4883,28/11/2024 1:13,AIzaqqay6RuWloiaxeFGZCK8rH1v9O9Zwf,89,0.736326295,POST,/api/unknown,403,Googlebot/2.1 (+http://www.google.com/bot.html),Potential Misuse,28/11/2024 9:13,Legitimate,356,0,Night
4884,9/8/2024 18:57,AIzaRuZ3WCb6dC1Zw8UxmnaQlm1qxreuyQ,8,0.349141822,POST,/api/unknown,403,Scrapy/2.5.1 (+https://scrapy.org),Potential Misuse,10/8/2024 2:57,Legitimate,48,0,Evening
4885,1/11/2024 0:12,AIzaoy2XSxhXjfVPIikHTguTzmrG75OCP8,113,0.694905342,POST,/v1/auth/login,403,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Potential Misuse,1/11/2024 8:12,Legitimate,1017,0,Night
4886,8/6/2024 7:57,AIzaU7WYsJ4Ep5PYMhB6DOJGR6BZd74wYJ,30,0.750338012,POST,/v1/chat/completions,200,Googlebot/2.1 (+http://www.google.com/bot.html),Legitimate,8/6/2024 15:57,Legitimate,60,0,Morning
4887,21/5/2024 11:23,AIzaA0aQl1oHVnv9iXVqMiOa06Pba1d6TB,113,0.523465978,POST,/v1/auth/login,200,cURL/7.79.1,Potential Misuse,21/5/2024 19:23,Legitimate,1017,0,Morning
4888,29/12/2024 11:44,AIzai594TYxrhTz2rONLOS4E18w8uCM9JI,57,0.476562203,POST,/v1/admin/config,403,Googlebot/2.1 (+http://www.google.com/bot.html),Potential Misuse,29/12/2024 19:44,Legitimate,513,0,Morning
4889,21/12/2024 21:00,AIza3Pi4mpqo6VN9ViS8Pfxn8bcErL5Q5c,128,0.997333282,POST,/api/unknown,200,PostmanRuntime/7.29.0,Potential Misuse,22/12/2024 5:00,Legitimate,512,0,Evening
4890,28/12/2024 15:11,AIza7qVWkz3N1XFK5CMfEDGTNokFvcNTVC,74,0.494500119,POST,/maps/api/geocode/json,200,Googlebot/2.1 (+http://www.google.com/bot.html),Legitimate,28/12/2024 23:11,Potential Misuse,296,0,Afternoon
4891,15/12/2024 8:58,AIzahDdLO4Mn6zN1BLdjAEglP3PVGMbVuH,36,0.721384791,POST,/v1/chat/completions,200,Node.js/18.3.0,Legitimate,15/12/2024 16:58,Legitimate,288,0,Morning
4892,24/11/2024 1:33,AIzabpVmD6ed0UxLTtyPlrW1t0hfEjkYvP,14,0.715716879,POST,/v1/admin/config,200,"AppleWebKit/537.36 (KHTML, like Gecko)",Potential Misuse,24/11/2024 9:33,Legitimate,28,0,Night
4893,20/5/2024 11:29,AIza77O6yU0hBLdzwgisGNwDQrDrAEM5Yf,108,0.748926395,POST,/v1/auth/login,403,PostmanRuntime/7.29.0,Potential Misuse,20/5/2024 19:29,Legitimate,108,0,Morning
4894,10/8/2024 12:08,sk-proj-12Km4obaV54xx6gwHQBC,108,0.897049984,POST,/api/unknown,403,Bingbot/2.0 (+http://www.bing.com/bingbot.htm),Potential Misuse,10/8/2024 20:08,Potential Misuse,108,0,Afternoon
4895,24/7/2024 6:17,AIzaisiwvRAPGrrsDJ3bAILi1mW7T5occE,119,0.468159616,POST,/api/unknown,403,cURL/7.79.1,Potential Misuse,24/7/2024 14:17,Legitimate,476,0,Morning
4896,17/6/2024 12:46,AIzaC0zCfuWz9f7BhzskxlOh8CKGFohHDm,47,0.964772148,POST,/v1/admin/config,200,"AppleWebKit/537.36 (KHTML, like Gecko)",Potential Misuse,17/6/2024 20:46,Potential Misuse,376,0,Afternoon
4897,22/11/2024 6:51,sk-proj-ORQSSeoqofKxvz0edoX3,73,0.180126515,POST,/v1/auth/login,429,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Potential Misuse,22/11/2024 14:51,Legitimate,146,0,Morning
4898,1/10/2024 9:47,AIzanDbvID1B4xgPfGxQ5kR94H5gdf1XKz,63,0.692966654,POST,/maps/api/geocode/json,403,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Legitimate,1/10/2024 17:47,Legitimate,126,0,Morning
4899,28/4/2024 9:41,AIzaUQ11JzfzA97d7tOzvdgAcleVtOUmho,13,0.656099331,POST,/maps/api/geocode/json,200,PostmanRuntime/7.29.0,Legitimate,28/4/2024 17:41,Legitimate,65,0,Morning
4900,16/2/2024 23:25,AIza8rTVxFEkuxYQzzOx9sLzPqCg7SHzFR,55,0.591742506,POST,/v1/auth/login,200,cURL/7.79.1,Potential Misuse,17/2/2024 7:25,Legitimate,330,0,Evening
4901,20/10/2024 20:37,sk-proj-RKuxuwys13l8kAwgGXOZ,66,0.534728094,POST,/maps/api/geocode/json,429,Bingbot/2.0 (+http://www.bing.com/bingbot.htm),Legitimate,21/10/2024 4:37,Legitimate,330,0,Evening
4902,12/3/2024 5:26,sk-proj-Bqh67DiRyUceaB2sfuIA,116,0.850747069,POST,/maps/api/geocode/json,200,Bingbot/2.0 (+http://www.bing.com/bingbot.htm),Legitimate,12/3/2024 13:26,Legitimate,116,0,Night
4903,12/12/2024 22:43,AIzagBUqCrO4cxZfQcT6KVWSKouJQJyOAX,35,0.709878236,POST,/api/unknown,200,cURL/7.79.1,Potential Misuse,13/12/2024 6:43,Legitimate,70,0,Evening
4904,5/9/2024 23:58,AIza1Hx5H6s2zfvP3Sed8qR9vnjoCKXt4e,90,0.574685881,POST,/api/unknown,403,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Potential Misuse,6/9/2024 7:58,Legitimate,90,0,Evening
4905,14/10/2024 13:40,AIzaWVIW5OC6ayugMdcugRzmr1bo8LNRAL,96,0.459248286,POST,/api/unknown,403,cURL/7.79.1,Potential Misuse,14/10/2024 21:40,Potential Misuse,384,0,Afternoon
4906,21/12/2024 6:46,AIza2iNaskwDRp9LBJR1atf3Ma2ty7yEOV,105,0.64692282,POST,/api/unknown,200,Node.js/18.3.0,Potential Misuse,21/12/2024 14:46,Legitimate,945,0,Morning
4907,24/9/2024 7:31,sk-proj-eZ2tyZNA9aJgm2xgzJMV,71,0.977738177,POST,/v1/admin/config,429,Bingbot/2.0 (+http://www.bing.com/bingbot.htm),Potential Misuse,24/9/2024 15:31,Legitimate,142,0,Morning
4908,6/2/2024 2:58,sk-proj-ZbGOX0KWbXfosQ58PM1l,130,0.163415076,POST,/v1/admin/config,429,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Potential Misuse,6/2/2024 10:58,Legitimate,650,0,Night
4909,30/8/2024 1:37,AIzaPk7c4WPBieY0mUcOt360lLDixP6uZG,139,0.48352518,POST,/maps/api/geocode/json,200,"AppleWebKit/537.36 (KHTML, like Gecko)",Legitimate,30/8/2024 9:37,Legitimate,695,0,Night
4910,13/1/2024 1:21,sk-proj-VDNoS63P3TjO2N6LPPO1,92,0.474250615,POST,/v1/admin/config,200,Scrapy/2.5.1 (+https://scrapy.org),Potential Misuse,13/1/2024 9:21,Legitimate,644,0,Night
4911,17/5/2024 14:42,sk-proj-tWTJTgF5LhATxSo3VHG8,50,0.676811098,POST,/maps/api/geocode/json,200,wget/1.21.2,Legitimate,17/5/2024 22:42,Potential Misuse,50,0,Afternoon
4912,29/1/2024 13:03,AIzaK8g90IPCtq1wNEprX1ulesz13o8x5v,20,0.439031081,POST,/v1/admin/config,403,Scrapy/2.5.1 (+https://scrapy.org),Potential Misuse,29/1/2024 21:03,Potential Misuse,100,0,Afternoon
4913,7/11/2024 16:33,sk-proj-A68jITSPcSiddkJ87LIZ,14,0.815504664,POST,/v1/chat/completions,200,wget/1.21.2,Legitimate,8/11/2024 0:33,Legitimate,84,0,Afternoon
4914,25/11/2024 4:44,AIzaX3tlUQYS1uY5y8IlfYY6prDttJ0PcE,41,0.793471724,POST,/maps/api/geocode/json,200,"AppleWebKit/537.36 (KHTML, like Gecko)",Legitimate,25/11/2024 12:44,Legitimate,369,0,Night
4917,28/7/2024 6:20,sk-proj-gUTpaGiMvOWmIb6VicKS,76,0.280423807,POST,/api/unknown,429,"AppleWebKit/537.36 (KHTML, like Gecko)",Potential Misuse,28/7/2024 14:20,Legitimate,684,0,Morning
4918,25/12/2024 16:51,sk-proj-Qh79r6GORR4zoXvtcoBd,29,0.309799153,POST,/v1/auth/login,403,Node.js/18.3.0,Potential Misuse,26/12/2024 0:51,Legitimate,145,0,Afternoon
4919,3/9/2024 6:32,AIzak6pBwIroVpqEp7czDytl3vfLuhWLxw,113,0.183167052,POST,/v1/chat/completions,200,Googlebot/2.1 (+http://www.google.com/bot.html),Legitimate,3/9/2024 14:32,Legitimate,791,0,Morning
4920,28/3/2024 4:48,sk-proj-5Dtijn62UWVfwa2PCNxf,33,0.724431586,POST,/api/unknown,429,wget/1.21.2,Potential Misuse,28/3/2024 12:48,Legitimate,132,0,Night
4921,7/2/2024 11:08,sk-proj-jtVaXn9OwDOouE2hkJ0s,27,0.958000885,POST,/v1/admin/config,403,"AppleWebKit/537.36 (KHTML, like Gecko)",Potential Misuse,7/2/2024 19:08,Legitimate,162,0,Morning
4922,20/12/2024 12:46,AIza7HLvlT3Th7PDIsvVD3spxwY1JgYoE6,62,0.467432186,POST,/v1/chat/completions,403,wget/1.21.2,Legitimate,20/12/2024 20:46,Potential Misuse,434,0,Afternoon
4923,16/1/2024 11:06,AIzafwbkV9ltXcefXa75MrRPpne5LbcRZf,129,0.620162561,POST,/v1/admin/config,200,"AppleWebKit/537.36 (KHTML, like Gecko)",Potential Misuse,16/1/2024 19:06,Legitimate,387,0,Morning
4924,25/4/2024 14:02,AIzar2QjNmDRnXWCWjg2Y4FraZtb02XzcU,141,0.385439987,POST,/v1/chat/completions,403,"AppleWebKit/537.36 (KHTML, like Gecko)",Legitimate,25/4/2024 22:02,Potential Misuse,1128,0,Afternoon
4925,31/3/2024 12:56,sk-proj-HRzLhH7MykeJCa6fq871,93,0.497475136,POST,/api/unknown,200,Node.js/18.3.0,Potential Misuse,31/3/2024 20:56,Potential Misuse,837,0,Afternoon
4926,27/11/2024 15:14,AIzacVa0RQssirW0jUhEqgy1wbMHTr17jD,99,0.297831615,POST,/v1/chat/completions,403,PostmanRuntime/7.29.0,Legitimate,27/11/2024 23:14,Potential Misuse,891,0,Afternoon
4927,14/11/2024 13:05,AIzaUqHzItZfZkXXdG1LJHSrVCZyEZ90i2,100,0.310861904,POST,/maps/api/geocode/json,200,wget/1.21.2,Legitimate,14/11/2024 21:05,Potential Misuse,400,0,Afternoon
4928,9/6/2024 21:06,AIzaxbmkLfGyhkIIB6YXFLUfesAllqgT6s,70,0.161098813,POST,/api/unknown,403,wget/1.21.2,Potential Misuse,10/6/2024 5:06,Legitimate,630,0,Evening
4929,4/6/2024 12:59,sk-proj-B9yNijGLmqQL1adXavoY,41,0.856499511,POST,/v1/chat/completions,429,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Legitimate,4/6/2024 20:59,Potential Misuse,246,0,Afternoon
4930,23/12/2024 12:28,sk-proj-wxzWJshjDayv16A5Nv8P,103,0.172905874,POST,/v1/chat/completions,429,Googlebot/2.1 (+http://www.google.com/bot.html),Legitimate,23/12/2024 20:28,Potential Misuse,721,0,Afternoon
4931,9/3/2024 13:01,AIzaco0UtatrOdhTNdU8BbgAL30JJnPgd4,113,0.470637579,POST,/v1/chat/completions,200,Scrapy/2.5.1 (+https://scrapy.org),Legitimate,9/3/2024 21:01,Potential Misuse,452,0,Afternoon
4933,29/2/2024 1:14,sk-proj-gZSLBLOKbqzAKLJEYaFx,47,0.910753299,POST,/v1/chat/completions,429,Python-Requests/2.26.0,Legitimate,29/2/2024 9:14,Legitimate,188,0,Night
4934,16/2/2024 3:32,AIzaOJPGl8IXDhlwMvW7Ho8qLuFV8ptCX6,133,0.483953424,POST,/api/unknown,403,PostmanRuntime/7.29.0,Potential Misuse,16/2/2024 11:32,Legitimate,133,0,Night
4935,27/12/2024 11:37,AIzaZCIzPudcPV4n96gKhSBNKAxV6a0rr4,106,0.313544341,POST,/maps/api/geocode/json,403,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Legitimate,27/12/2024 19:37,Legitimate,530,0,Morning
4936,28/10/2024 1:43,sk-proj-cnX9XAG8mgnmEoX1nZIa,123,0.959617018,POST,/v1/auth/login,429,cURL/7.79.1,Potential Misuse,28/10/2024 9:43,Legitimate,984,0,Night
4937,15/5/2024 15:56,AIzaFnRlLoIuMIrLcdHCkEeC6EghuYfTIj,6,0.381485972,POST,/v1/auth/login,403,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Potential Misuse,15/5/2024 23:56,Potential Misuse,42,0,Afternoon
4938,18/9/2024 2:28,AIzagdI6apgUT933jN401v82P35aMgs2VT,2,0.718256023,POST,/v1/auth/login,403,wget/1.21.2,Potential Misuse,18/9/2024 10:28,Legitimate,16,0,Night
4939,10/1/2024 10:34,sk-proj-o1AQsgC0MqcF1qZcjeyz,34,0.436835109,POST,/api/unknown,403,cURL/7.79.1,Potential Misuse,10/1/2024 18:34,Legitimate,102,0,Morning
4940,27/4/2024 21:19,sk-proj-0tylxRSbvAJ5Gqt8AGXq,127,0.516377062,POST,/v1/chat/completions,403,Node.js/18.3.0,Legitimate,28/4/2024 5:19,Legitimate,381,0,Evening
4941,17/4/2024 16:42,sk-proj-xKv6PzJP0wMKlvCx0vrp,136,0.631797443,POST,/v1/chat/completions,429,Googlebot/2.1 (+http://www.google.com/bot.html),Legitimate,18/4/2024 0:42,Legitimate,136,0,Afternoon
4942,11/12/2024 6:55,sk-proj-7TRC7vDXnEU7RcUTWiWV,109,0.697242314,POST,/maps/api/geocode/json,403,Python-Requests/2.26.0,Legitimate,11/12/2024 14:55,Legitimate,436,0,Morning
4943,2/8/2024 0:25,sk-proj-VvcOd0tGzLZB2iRd4100,17,0.178830537,POST,/api/unknown,429,"AppleWebKit/537.36 (KHTML, like Gecko)",Potential Misuse,2/8/2024 8:25,Legitimate,136,0,Night
4944,14/7/2024 20:42,sk-proj-BzZOooWSSGxhL00YOsGt,84,0.260973848,POST,/v1/auth/login,200,cURL/7.79.1,Potential Misuse,15/7/2024 4:42,Legitimate,588,0,Evening
4945,11/10/2024 6:10,sk-proj-VJtPFTrSddstruAHVJmM,99,0.69782015,POST,/v1/chat/completions,429,cURL/7.79.1,Legitimate,11/10/2024 14:10,Legitimate,891,0,Morning
4946,29/4/2024 2:51,sk-proj-RxXgZcyAbQzmg6o31Lq7,17,0.151481404,POST,/api/unknown,403,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Potential Misuse,29/4/2024 10:51,Legitimate,102,0,Night
4947,29/10/2024 23:59,sk-proj-c4i5Ju7snOnD2sPfLeMS,130,0.348666859,POST,/api/unknown,200,Node.js/18.3.0,Potential Misuse,30/10/2024 7:59,Legitimate,130,0,Evening
4948,2/8/2024 7:20,AIza4EOwfgPskbYs7QtbjyYciMxnl0AApa,118,0.676276719,POST,/maps/api/geocode/json,403,Node.js/18.3.0,Legitimate,2/8/2024 15:20,Legitimate,826,0,Morning
4949,28/5/2024 0:02,sk-proj-5cIqcp4E12Zc95k0cYbO,26,0.517011104,POST,/v1/auth/login,429,Scrapy/2.5.1 (+https://scrapy.org),Potential Misuse,28/5/2024 8:02,Legitimate,52,0,Night
4950,7/2/2024 17:28,AIzaewEMp9ZqOpnkteHBKaWweJlgjDtE02,2,0.592031711,POST,/maps/api/geocode/json,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Legitimate,8/2/2024 1:28,Legitimate,4,0,Afternoon
4951,6/9/2024 19:37,sk-proj-LrxMS8SJaa03P2AQbelU,139,0.823688123,POST,/v1/auth/login,403,cURL/7.79.1,Potential Misuse,7/9/2024 3:37,Legitimate,417,0,Evening
4952,26/12/2024 1:09,sk-proj-jBNSmD21aiAmwZtBEqs6,89,0.781404131,POST,/api/unknown,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Potential Misuse,26/12/2024 9:09,Legitimate,356,0,Night
4953,15/6/2024 6:13,AIzaz3deY5jHNBk02I3OXPpMU6GiFZAcM4,138,0.668035682,POST,/maps/api/geocode/json,403,wget/1.21.2,Legitimate,15/6/2024 14:13,Legitimate,138,0,Morning
4954,11/6/2024 1:28,sk-proj-DUqthgCVM76y8DoEjAIW,136,0.563547469,POST,/v1/auth/login,429,PostmanRuntime/7.29.0,Potential Misuse,11/6/2024 9:28,Legitimate,272,0,Night
4955,17/5/2024 19:13,sk-proj-lR5PnR4Luf5F38VzGcdN,66,0.564086324,POST,/maps/api/geocode/json,429,cURL/7.79.1,Legitimate,18/5/2024 3:13,Legitimate,528,0,Evening
4956,13/4/2024 22:42,sk-proj-0XNIheVlxVYicGcNXEYu,58,0.876492356,POST,/v1/chat/completions,403,PostmanRuntime/7.29.0,Legitimate,14/4/2024 6:42,Legitimate,174,0,Evening
4957,4/1/2024 9:51,AIzazr0aZrzJFYcivZuwMiGWGSEo3b1k85,23,0.758844136,POST,/maps/api/geocode/json,403,Python-Requests/2.26.0,Legitimate,4/1/2024 17:51,Legitimate,207,0,Morning
4958,16/5/2024 23:34,AIzaHsA3adYNWYDPMvpCj7v9NFVEPJalSY,52,0.743420806,POST,/api/unknown,200,Scrapy/2.5.1 (+https://scrapy.org),Potential Misuse,17/5/2024 7:34,Legitimate,156,0,Evening
4959,9/5/2024 14:33,AIzaBuMETLwZ0YheSxCrwlsNZcRcFnXO7j,47,0.610057856,POST,/api/unknown,403,wget/1.21.2,Potential Misuse,9/5/2024 22:33,Potential Misuse,235,0,Afternoon
4960,20/10/2024 20:38,AIzay9Sbn4OAJ5sVCftmQifJg9wXi5W9Ef,25,0.332541898,POST,/v1/admin/config,403,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Potential Misuse,21/10/2024 4:38,Legitimate,100,0,Evening
4961,18/3/2024 18:43,AIza7Dj9VoSqMpmwhSUsx5IYnGPffiMDet,62,0.210024304,POST,/api/unknown,403,Bingbot/2.0 (+http://www.bing.com/bingbot.htm),Potential Misuse,19/3/2024 2:43,Legitimate,496,0,Evening
4962,9/12/2024 5:50,AIzafIoQD8l5iubQvTtUjLgFipxmBMK3qx,62,0.323657523,POST,/v1/admin/config,200,Python-Requests/2.26.0,Potential Misuse,9/12/2024 13:50,Legitimate,558,0,Night
4963,25/8/2024 11:51,sk-proj-zOvTpdQ8fvVdpUiDC75Y,8,0.720925784,POST,/v1/chat/completions,429,Scrapy/2.5.1 (+https://scrapy.org),Legitimate,25/8/2024 19:51,Legitimate,24,0,Morning
4964,9/10/2024 21:11,sk-proj-TSOcmiS92eTzxZ95pwfO,89,0.980239932,POST,/api/unknown,429,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Potential Misuse,10/10/2024 5:11,Legitimate,623,0,Evening
4965,18/9/2024 5:29,AIzafnyOMLiJrmUSeuQK45Fl5RAIc7BBM7,128,0.491188202,POST,/maps/api/geocode/json,200,PostmanRuntime/7.29.0,Legitimate,18/9/2024 13:29,Legitimate,256,0,Night
4966,17/9/2024 15:24,AIzaigtgktmlsIYy8uOCwtfdDqWCEE8MuI,76,0.566406548,POST,/v1/chat/completions,200,wget/1.21.2,Legitimate,17/9/2024 23:24,Potential Misuse,380,0,Afternoon
4967,19/11/2024 11:39,AIzaWpBFh4p8i9rhnccSVCq0jI6QQikg7I,34,0.606441081,POST,/v1/auth/login,200,wget/1.21.2,Potential Misuse,19/11/2024 19:39,Legitimate,68,0,Morning
4968,27/12/2024 8:06,AIzaqOrVYwgk55Ds0trYGc0FZ4e8L5a2lv,47,0.686768885,POST,/api/unknown,200,PostmanRuntime/7.29.0,Potential Misuse,27/12/2024 16:06,Legitimate,47,0,Morning
4969,30/5/2024 19:26,sk-proj-EgP0Ep3UHrhlZCSLoZYB,11,0.148085526,POST,/maps/api/geocode/json,429,PostmanRuntime/7.29.0,Legitimate,31/5/2024 3:26,Legitimate,22,0,Evening
4970,20/12/2024 7:12,AIzaUQwD7qzlQCOxlBUxsSfQ7JNVpQRUzn,3,0.718707808,POST,/v1/chat/completions,403,Scrapy/2.5.1 (+https://scrapy.org),Legitimate,20/12/2024 15:12,Legitimate,15,0,Morning
4971,7/12/2024 15:14,AIzaOEnFof3TsZ8E9rPVRphsbTSnWR0GAi,58,0.820242507,POST,/v1/auth/login,403,PostmanRuntime/7.29.0,Potential Misuse,7/12/2024 23:14,Potential Misuse,116,0,Afternoon
4972,31/3/2024 5:38,sk-proj-mOXlfUa3dN4XT1QFS4pX,32,0.810327949,POST,/maps/api/geocode/json,403,Python-Requests/2.26.0,Legitimate,31/3/2024 13:38,Legitimate,160,0,Night
4973,3/5/2024 5:08,AIzaG7EbSVuFQpnmbRfQq5fTsORXvPeQOn,109,0.28460685,POST,/v1/admin/config,200,Googlebot/2.1 (+http://www.google.com/bot.html),Potential Misuse,3/5/2024 13:08,Legitimate,654,0,Night
4974,11/6/2024 13:53,AIza3VhbCaSTilOVYFQhxGBCJMEkx82Eyu,37,0.703760954,POST,/api/unknown,403,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Potential Misuse,11/6/2024 21:53,Potential Misuse,296,0,Afternoon
4975,14/5/2024 15:21,sk-proj-yFpIvtQqmGpma2VQFy60,148,0.590232369,POST,/v1/chat/completions,200,Googlebot/2.1 (+http://www.google.com/bot.html),Legitimate,14/5/2024 23:21,Potential Misuse,592,0,Afternoon
4976,11/4/2024 19:46,AIzaqywMZe8bLJE4zGnYnE7Rbq5B6ivooY,40,0.114104915,POST,/v1/auth/login,403,Googlebot/2.1 (+http://www.google.com/bot.html),Potential Misuse,12/4/2024 3:46,Legitimate,240,0,Evening
4977,3/10/2024 18:28,sk-proj-n49xVLrRroLDtKY9ZXdd,98,0.396961379,POST,/maps/api/geocode/json,429,Python-Requests/2.26.0,Legitimate,4/10/2024 2:28,Legitimate,882,0,Evening
4978,15/4/2024 0:49,sk-proj-ZffjWCR3AsEDwKguj7tl,140,0.494503568,POST,/v1/auth/login,200,PostmanRuntime/7.29.0,Potential Misuse,15/4/2024 8:49,Legitimate,420,0,Night
4979,29/10/2024 2:30,AIzaHMjeTldYR3NZu6XQSQxmx9eYUrniN3,78,0.745258921,POST,/maps/api/geocode/json,200,Googlebot/2.1 (+http://www.google.com/bot.html),Legitimate,29/10/2024 10:30,Legitimate,78,0,Night
4980,19/7/2024 5:42,sk-proj-ss8taKhL5mGOFgjPb6NH,135,0.496281936,POST,/v1/chat/completions,403,Python-Requests/2.26.0,Legitimate,19/7/2024 13:42,Legitimate,135,0,Night
4981,19/6/2024 23:09,AIza4Rl5yGB0otzPJzN3XzlhfL9vPg49Mq,57,0.960455182,POST,/api/unknown,403,Python-Requests/2.26.0,Potential Misuse,20/6/2024 7:09,Legitimate,456,0,Evening
4982,10/9/2024 6:09,AIzazt9Pt1Am021XpperqFHg4haLy7FRMG,95,0.70966983,POST,/maps/api/geocode/json,403,Scrapy/2.5.1 (+https://scrapy.org),Legitimate,10/9/2024 14:09,Legitimate,570,0,Morning
4984,15/6/2024 3:17,sk-proj-09rr717xwGVNbJ373sKr,129,0.696177916,POST,/maps/api/geocode/json,403,cURL/7.79.1,Legitimate,15/6/2024 11:17,Legitimate,774,0,Night
4985,3/7/2024 0:38,sk-proj-ckTJ3R7q4yhLQOkVkDH2,91,0.162235321,POST,/v1/chat/completions,429,Python-Requests/2.26.0,Legitimate,3/7/2024 8:38,Legitimate,455,0,Night
4986,22/3/2024 10:06,sk-proj-tUJ5IqTZfbPyxAbKz4K0,18,0.463389457,POST,/v1/admin/config,403,PostmanRuntime/7.29.0,Potential Misuse,22/3/2024 18:06,Legitimate,36,0,Morning
4987,29/5/2024 13:39,AIzaoGAZtl3PRjo2Al0fA2IYWChXkaIz8W,49,0.814420396,POST,/api/unknown,200,Node.js/18.3.0,Potential Misuse,29/5/2024 21:39,Potential Misuse,49,0,Afternoon
