Rate Limiting,Endpoint Entropy,HTTP Method,API Endpoint,HTTP Status,User-Agent,Token Used,Method_POST,Time of Day,Classification Label,New Time of Access,API_Key
133,0.494520708,POST,noisy_value_479,403,curl/7.64.1,5345,1,Afternoon,1,19/2/2025 14:44,sk-proj-2qB5G05lq6GpX2ggZgnxyDuZtFPNWZUC35NiB6d3OoG8CPAh
121,0.388126799,POST,noisy_value_51,403,Mozilla/5.0,626,1,Night,1,19/2/2025 3:27,sk-ant-api03-LlAQvqIW4vNeXqqbZNCmyT7VOC4MEEbKu7JKNmf9HSaYUyeZ
87,0.711628115,POST,/admin/settings,488,Mozilla/5.0,1363,1,Morning,1,19/2/2025 6:32,sk-proj-ukcd7tZJrITeDpqTot387LyXyb0FzNh5TsU0STVLyl5Dy1BD
87,0.597144275,POST,/api/user,403,Mozilla/5.0,1178,1,Afternoon,1,19/2/2025 14:22,sk-proj-xBWP95FSkjKEgyzY2hj1ZWMc6k1DDf897AlrjivQsBDUO5wH
3,0.569516504,POST,/api/admin,403,noisy_value_780,40,1,Night,1,19/2/2025 2:37,sk-proj-Oq915NYUyZvKdk16rxXlkeXzaEQqB09jmmQAXnL6wmFvqOyj
55,0.591742506,POST,noisy_value_930,200,curl/7.64.1,1071,1,Morning,1,19/2/2025 9:49,sk-proj-1IfH0SW8cHIOwoFLXslF2c1qQkmTPJSFBxEqKXI4uE0e8v67
15,0.493549702,POST,noisy_value_930,403,noisy_value_454,46,1,Night,1,5/1/2024 23:48,sk-proj-TtWJGzavsxFNlhmLzSVEI3q9ER4RRomBFw3mdkewVxAYVjRo
740,0.184876,POST,/v1/chat/messages,404,Mozilla/5.0,3501,1,Afternoon,1,19/2/2025 15:36,sk-ant-api03-EW5Tn8rGsB0SCGqws72GhpfA8TZaXghG15rL_AefzeNJVAmx
101,0.178772307,POST,/data,200,Mozilla/5.0,1737,1,Night,1,19/2/2025 4:06,sk-proj-6zIIJ0lkA7mP9MwlK18KXRbPuyJklz1m1J5kHiTlWgAIzag5
12,0.141565094,POST,/system/health,403,Java/1.8.0_201,179,1,Night,1,19/2/2025 23:38,sk-proj-DgdnoQaZwmz2sPNN6r77vOiQzooJSTiMwIE6Cui0yDiGOwhm
103,0.172905874,POST,noisy_value_201,429,Java/1.8.0_201,1178,1,Afternoon,1,19/2/2025 16:33,sk-ant-api03-N0W4rnjw4bm26b7Vo_VvbzRLe3dxRphmUOrXQE1XrEwwNmQ7
20,0.379866981,POST,/api/product,429,Java/1.8.0_201,46,1,Morning,1,19/2/2025 9:18,sk-ant-api03-IC3_e5mM27qUEq_loDXhDWPFzGbq5SH43gQdhWB4Qh7IlPsE
570,0.375535,POST,noisy_value_932,404,noisy_value_182,2621,1,Afternoon,1,19/2/2025 12:04,sk-proj-3SABhFT3iU5ma69x8EIqpaJdt7OMDPOrsyyaitv5mA6f2Rfi
73,0.798654186,POST,/api/admin,200,noisy_value_993,1064,1,Afternoon,1,19/2/2025 15:37,sk-proj-Mq678JEdxh0mE1fOM8gY49Rd8RZ1udcV0JziSkwtQ64u9rtL
235,0.119417,POST,noisy_value_832,200,Python-requests/2.25.1,1593,1,Morning,1,19/2/2025 7:35,sk-proj-txJMjo3YBIGGARhVZ3lE9QWw6vfXvd1cY8GOnJoCZosJsNQo
543,0.496544,POST,noisy_value_177,500,noisy_value_649,1827,1,Night,1,19/2/2025 2:06,sk-ant-api03-zy6wEjbKlTyOxwF_Fl3Np1s4jMCxEP7CStq7FGFvvbDn5DGN
8,0.528161034,POST,/service/status,200,noisy_value_561,23,1,Morning,1,19/2/2025 11:51,sk-proj-RLh7o8H5h3IY5DzMcNPRKlhSYy7Zwug2XnaSNeHW6ghenJAn
10,0.911871717,POST,/data,403,Mozilla/5.0,84,1,Afternoon,1,19/2/2025 15:47,sk-ant-api03-by2vV2xubG7j_qMwmrBx0HF9kYcOMn65bymkhlNsb_Qj84c5
131,0.685417293,POST,noisy_value_694,429,Mozilla/5.0,915,1,Afternoon,1,19/2/2025 16:47,sk-ant-api03-bVbBxlgj3DZeAedluoSSusjUAUJi42xlcaxhvgEZT9CnPbb5
130,0.528864488,POST,noisy_value_841,403,PostmanRuntime/7.29.0,679,1,Night,1,19/2/2025 3:41,sk-ant-api03-wfqCBpbfRu3Cfnr9nPGnxaIeG9gUvO4w_RksbwwZi1yFVP79
135,0.266689432,POST,/v1/chat/completions,200,Java/1.8.0_201,2547,1,Afternoon,1,1/11/2023 15:17,sk-ant-api03-HG5C2QcljbUgjpZGvMtVzOgTqLMC_Lwsgt5vGq_vycru5Udx
1,0.989329674,POST,/api/user,403,noisy_value_835,1,1,Morning,1,19/2/2025 9:21,sk-proj-ryE7d8M8OEMZOCJwXYirpxFh8ae3uBK9yBFdwt7ZWuTnugaC
33,0.608226232,POST,noisy_value_177,429,Mozilla/5.0,263,1,Afternoon,0,18/2/2025 16:02,sk-ant-api03-LnHiPJZtmxpLCT5QQN9ED9Yi_IAOk31BcKG47w7gHXYOW3_v
32,0.587795604,POST,noisy_value_991,403,Mozilla/5.0,1009,1,Night,1,19/2/2025 0:22,sk-proj-LIoObtLBRqVzhLgXB18yYR0IYsFAdYDfUX0QBK9LiqTdCCgn
32,0.594320257,POST,/data,403,PostmanRuntime/7.29.0,674,1,Morning,1,19/2/2025 9:32,sk-proj-2kXqf0NpLeULEdXTF3hPwZ0gNx423Uhqc6UNRHwGf8tGM2X2
29,0.38914051,POST,/api/product,403,Mozilla/5.0,827,1,Morning,1,19/2/2025 5:19,sk-proj-jMNXRyNtUXHbayXaWRyOLIZtEWuGs3eItJgoSMbHILSgvsJ7
12,0.284129603,POST,noisy_value_105,429,PostmanRuntime/7.29.0,109,1,Evening,1,19/2/2025 19:11,sk-proj-OSlfYnI0NLAcUnMCpgvRyND3UX2ins9qVfgGVsJR7aPve9PF
100,0.485479573,POST,noisy_value_462,294,Mozilla/5.0,593,1,Night,1,19/2/2025 0:20,sk-ant-api03-Tueyeubt7tVVf3pgMG7gbvsnEJ803rPUS3AHRHI3tqpEF2oQ
104,0.50898225,POST,noisy_value_832,403,noisy_value_685,1938,1,Night,1,26/8/2023 4:21,sk-ant-api03-YduX6oAeGTediaWryG_S4mLR_TQ3AM3Bwl9tD3soB6JTSAJx
73,0.488632589,POST,noisy_value_850,429,Java/1.8.0_201,778,1,Afternoon,1,19/2/2025 16:12,sk-proj-ZkVUc2gJQ7Oiel9fwtHIa7f3XryUgSxAJ3E5AHOgw46hMyJx
11,0.961942467,POST,noisy_value_886,429,Mozilla/5.0,79,1,Night,1,19/2/2025 1:09,sk-ant-api03-3PW7MTb8Dt_14tO2IoW8EwLqD5eIy8vyBWnzPByKO1uoroDf
39,0.998332179,POST,/api/user,403,Java/1.8.0_201,435,1,Morning,1,19/2/2025 10:21,sk-proj-lvOJehuXNFdBAFfV39vMa8slYL1tWinYHgxsjURWoRmqmEYW
139,0.483113433,POST,/api/v2/data,324,Mozilla/5.0,828,1,Morning,1,19/2/2025 8:24,sk-ant-api03-RSq1pk0pcxVs2pQcKrldp9Gdry0ZLgU0fZixnoFRvX8DKUIr
142,0.359629555,POST,/v1/chat/completions,403,Java/1.8.0_201,507,1,Morning,0,10/8/2023 10:24,sk-proj-9eSAEQVcDtBgxYe8YVJfXL7uZQL7iE1BmmCHrkyJhldVeouz
129,0.581496352,POST,/metrics/usage,200,PostmanRuntime/7.29.0,2028,1,Morning,1,25/12/2024 8:46,sk-proj-qhhltDWRWsdtHhi1EAC8a4ZzdgOgvNFXPWBEAn7mi6zGdBKp
139,0.784846659,POST,/v1/chat/completions,403,curl/7.64.1,2049,1,Morning,1,3/5/2024 7:41,sk-proj-zqVyKIZZmJdu1loci4nfDs5B3skrp7HszOOyfyWeMl4YDl1q
88,0.404054895,POST,noisy_value_595,403,curl/7.64.1,1653,1,Afternoon,1,19/2/2025 14:16,sk-proj-Fzah65sM3N8pH1PcdwxCdDjb2Eh4TaRmXfiAWCETcFv69ayN
73,0.19035522,POST,/api/product,286,PostmanRuntime/7.29.0,1319,1,Evening,1,19/2/2025 18:29,sk-ant-api03-7us10zXgsGrXKYUKAEzgGarVOA0vJSm23Dcw8LeRtHzqxpje
146,0.271678856,POST,noisy_value_479,403,Mozilla/5.0,4282,1,Morning,1,19/2/2025 10:42,sk-proj-rofU3jJelPyVafXmtSMnrRol3ntpBTlOSwgmZpXuJwbKv9yf
47,0.216922319,POST,noisy_value_275,403,Mozilla/5.0,515,1,Morning,1,19/2/2025 9:14,sk-proj-7enIt7N3gYthvbnR7ItWuOLzgIVA5V5zXyD2rKyztlQjeDX6
52,0.184435608,POST,/data/summary,403,Mozilla/5.0,289,1,Morning,1,19/2/2025 8:35,sk-ant-api03-JKozotWB0ZCg5nS1fedp4MBPxb_Ndrk4uTXYa6nU0a8eqIQd
49,0.855088271,POST,/v1/chat/completions,403,Python-requests/2.25.1,1390,1,Afternoon,0,25/10/2023 16:38,sk-proj-yJhPRM1yMhpvoaPzEdVHhSK9T9HSdpp3dtgyOJbXueP2SaF0
53,0.19862666,POST,noisy_value_83,429,Mozilla/5.0,460,1,Morning,1,19/2/2025 11:12,sk-proj-XSvdjyz2zpMihO1pUGDmsvNWtuja2yRio67sJSAC1t5JqL5V
100,0.298193348,POST,/api/product,403,Java/1.8.0_201,808,1,Evening,1,19/2/2025 20:43,sk-proj-UFb7smuOCyfOtttPU0NKhcBXK5s1oeACchyEj3OJ5OzmZIm9
141,0.356664834,POST,/api/product,200,noisy_value_825,1266,1,Night,1,19/2/2025 1:29,sk-proj-KzyvQJwzo7nUtTpyDk8HC6ip2P5po5nu5mbDU3EYW1rtIxlx
66,0.632227537,POST,/v1/chat/completions,487,PostmanRuntime/7.29.0,1208,1,Night,1,12/11/2023 1:58,sk-proj-0S3gYShybJHxPVsFFMIi0rj3IL1lXlQn5LhLOzOZz16h33xj
135,0.910494171,POST,noisy_value_932,403,Mozilla/5.0,341,1,Morning,0,8/5/2023 10:27,sk-proj-FGtan1vdlQZhIPUqbreryioYvALYHWZevZyRQn5CaFenv6LH
14,0.252366836,POST,/admin/settings,200,noisy_value_254,101,1,Evening,0,26/11/2023 17:09,sk-proj-AWfC8zbrpMKfDpXCSOkRBy2lUK62GLvsw43LYsHgV5CRgKGx
1,0.820076714,POST,/v1/chat/completions,403,Python-requests/2.25.1,17,1,Evening,0,15/5/2023 20:03,sk-proj-KPepVpTessqG6FJTGA5kKLssYzD0H1o6KDMv6BFU6BGdTPZM
88,0.6348759,POST,noisy_value_620,403,PostmanRuntime/7.29.0,931,1,Night,1,19/2/2025 3:02,sk-proj-yVLB125UDIuap4VkvEKglON1q1W8YqlEBNftDPb2Ji5Kuirf
88,0.993511228,POST,/metrics/usage,403,Mozilla/5.0,1086,1,Morning,1,19/2/2025 7:50,sk-ant-api03-F0iFAOLzU2p3LZeQiwCzbAPu0ugPDjMFIaIyNqCcziz3AAHM
114,0.598559775,POST,/api/product,390,noisy_value_439,800,1,Morning,1,19/2/2025 11:53,sk-ant-api03-bUYiMcFakw6o3nZqNLllJ_myNxMKfkeIXx9V1_gQAOFOi59F
45,0.349542506,POST,/api/admin,403,noisy_value_464,410,1,Morning,1,19/2/2025 7:34,sk-ant-api03-kBu3WRI73IoDFsyOdTKIOvOYso5ReDwWgOCSBtfpABwkVgK8
104,0.109845969,POST,/app/config,200,Mozilla/5.0,330,1,Morning,1,19/2/2025 7:41,sk-proj-J2RIfCTE602IielcATQTEd1e0ljijH7v6nFZjK2pX1QqabIl
76,0.78486967,POST,/api/admin,403,Java/1.8.0_201,260,1,Evening,0,26/4/2024 20:56,sk-ant-api03-pymOCIzSqglYDuqL5vjTEZVxSM3G_UhGaQZVdihXWlD2Fhwq
105,0.185575032,POST,/v1/authenticate,403,Mozilla/5.0,1302,1,Morning,1,19/2/2025 7:05,sk-ant-api03-anTLgXVAxZ752D6Fyt_Ydl6icAO8l10w1STNV7SF9y2v1NEk
117,0.525333235,POST,noisy_value_750,403,noisy_value_346,957,1,Night,1,19/2/2025 0:56,sk-ant-api03-ieEpjdAkMJCVqH1x6PpUoQt8AZKF1VHLwxkgbJmavxVKfT7E
128,0.205787486,POST,/api/admin,390,noisy_value_685,2179,1,Evening,1,19/2/2025 17:27,sk-proj-qyRcZTx3r9CoewvVPouNiAgpqgDsudWueNmCp2PVau7sJoFp
33,0.415281088,POST,/api/user,403,Mozilla/5.0,371,1,Night,1,19/2/2025 0:46,sk-ant-api03-j1iJvMEooAziV0gR2HL8dsecaI19tBDLBrHJ1isAE9nwkx5d
112,0.654812689,POST,/data,403,Mozilla/5.0,824,1,Evening,1,19/2/2025 17:47,sk-proj-TcMbRii5f4quCZvcbEeIu9k7um2h2OU486sPQNEABtMt6Q41
38,0.991808758,POST,/api/user,403,Mozilla/5.0,1677,1,Afternoon,1,19/2/2025 15:21,sk-ant-api03-m2JLXrNL3o9gzHMtvNDgN4W5CrjPF1oFRRYP9jgQlILIfwhx
49,0.77873848,POST,/data,403,noisy_value_327,1506,1,Morning,1,19/2/2025 6:38,sk-proj-1xqlbX1zhoSrzpDixztoKiAmYiOx2A4vmNzSin5hcbVZMgn3
12,0.337760736,POST,/api/product,303,Mozilla/5.0,233,1,Morning,1,19/2/2025 6:32,sk-ant-api03-hLSZTUHoCQP61zua7HJSvUQL1EfcHRe9myPHOvfMo39atKpo
90,0.777041825,POST,/service/status,200,noisy_value_771,1050,1,Evening,1,19/2/2025 17:23,sk-proj-VqWju67GCKB0n9tJrtDAHLl8klaJOTuO4FEQvKOpYNh4iSLP
34,0.323233081,POST,/data,429,Mozilla/5.0,630,1,Morning,1,19/2/2025 9:17,sk-ant-api03-fi9hsXnEGwIPv71NV3gIZbVgFlweAr4bDJ5Fqv9kW70_wtg4
102,0.50603011,POST,/data,470,Mozilla/5.0,3638,1,Morning,1,19/2/2025 5:22,sk-proj-HOhyj6zGZZg9pYo94fcVu6rhAC9U2lBAQ8YadZ4T0icl7aik
53,0.198837559,POST,/v1/chat/completions,403,noisy_value_780,1256,1,Evening,0,8/11/2025 20:14,sk-ant-api03-9wNubNo6GyO7QWFBH40vs6dGwo2aAkLwVK3Tjq4C2lZrgU01
3,0.724214584,POST,/api/user,403,PostmanRuntime/7.29.0,81,1,Morning,1,19/2/2025 7:29,sk-ant-api03-AN7LGeWW4rvyG8IhlV4alaqguP0E5YRGZXwRcrJE6hH2HT7i
68,0.400309229,POST,/v1/chat/messages,403,noisy_value_132,863,1,Morning,0,25/6/2023 7:39,sk-ant-api03-xBjNxLNfTl7K0ZEhuAizb0KbpqvEFQkS5eAzbE6XlPiqIxnU
11,0.554263473,POST,/v1/chat/completions,200,noisy_value_72,320,1,Morning,0,16/10/2024 5:15,sk-proj-fU800CWrimJK2fkO5m1ndLzhhy5q4z8g2tzBkjKcQNZRGbRP
130,0.480002906,POST,/api/admin,429,curl/7.64.1,842,1,Night,1,19/2/2025 0:07,sk-proj-7RR89FM16mhwxtQydaKEHHn9uTtatPysRoruxaXrOyeneACr
131,0.151930809,POST,/api/user,429,Mozilla/5.0,3275,1,Night,1,19/2/2025 23:48,sk-ant-api03-lG1HIRIDRUzeKGE2Qg9iNvpvhlxsfH9p3g24p47QdiwLQ5P3
149,0.656674386,POST,/api/product,200,Mozilla/5.0,538,1,Morning,1,19/2/2025 9:10,sk-proj-Ogie57mj972L5NZMxqoCSstCfxjdORPy9muPihuCLvPgpDHG
99,0.576812764,POST,/v1/chat/messages,403,Mozilla/5.0,3943,1,Afternoon,1,19/2/2025 15:54,sk-ant-api03-AiOBWTmSyjS5v5c1tJrPnCSk5pUgPahlTCa6kWbScqv_Lgfo
105,0.50130998,POST,noisy_value_678,200,PostmanRuntime/7.29.0,1051,1,Night,1,19/2/2025 3:58,sk-proj-9wz5u0Eysgh2EHrecXeyyz5iDMUBtO3djtQlmQUbEqoMKCzB
61,0.150932777,POST,/admin/settings,200,Mozilla/5.0,794,1,Night,1,19/2/2025 23:54,sk-proj-pR4ZH3peTfGfZtjUVSRBACBTADBxeKYtGq1bmx44zZmxeCKj
126,0.819242626,POST,/notifications/list,403,Java/1.8.0_201,1584,1,Morning,1,19/2/2025 10:02,sk-ant-api03-xZGUNupxPIpCPgv8MkpKkrCr2XGoxQ2_ulFpyS3U5URz9_6q
20,0.21526401,POST,/notifications/list,403,Python-requests/2.25.1,46,1,Night,1,25/7/2025 4:14,sk-proj-CMiweOE0MYeiCBF7Q8TmqMq6prl5sAngJo2TUBu5t7PIIvox
141,0.385439987,POST,/api/product,323,noisy_value_575,2659,1,Morning,1,19/2/2025 8:19,sk-proj-CMa1quayTOIXa7Vgjq7BajgFexyHkPfNTO88bidduthKTScf
137,0.328861616,POST,/api/admin,398,Mozilla/5.0,2525,1,Morning,1,19/2/2025 6:02,sk-ant-api03-5HeC2fXpBtKQTg3IHUTNITnAEVTg0r_KIKZYTal_QzpfPtO6
101,0.787135042,POST,/api/user,403,Mozilla/5.0,880,1,Morning,1,19/2/2025 6:59,sk-proj-jNWrsF966Ykwnu7ej87nDS21xs4J6OFdc9tQQWrvNx6JKN6E
132,0.208333761,POST,noisy_value_886,205,Mozilla/5.0,583,1,Evening,1,19/2/2025 19:32,sk-proj-TWX6gJSicMFiknrVXancN5o7k2x14siyoE18iUdb2p6RuhnI
70,0.589321166,POST,/app/config,362,Mozilla/5.0,2736,1,Morning,1,19/2/2025 8:30,sk-ant-api03-G8x3dTuktenh5y7yi0QoZHJaW5Q6sw4xkBrKipHxBdQfCfkW
79,0.893646755,POST,/api/product,403,Mozilla/5.0,2126,1,Evening,1,19/2/2025 20:39,sk-proj-Tr3sKjEpKxGoUpiToRfNiSgn2vaN07F7s1v50pLI1MLXClYf
126,0.198977231,POST,/api/product,385,noisy_value_952,3040,1,Afternoon,1,19/2/2025 15:15,sk-ant-api03-zSJAPCBsx1CHJhKY_BWwcjdKhHeIfWTZvr_XQKvF8Fcsy_L6
14,0.94855172,POST,noisy_value_490,487,noisy_value_440,18,1,Morning,0,2/8/2023 10:39,sk-ant-api03-Iasmy9BmMbIPcpjk7hu9EzaU85DR8FEncb5a90NfTeumit4p
114,0.420432726,POST,noisy_value_345,403,Mozilla/5.0,836,1,Evening,1,19/2/2025 20:53,sk-ant-api03-zttbwKmSY0LPHSzt5B48uyYjrUXqYizju9cc8ku6mK7lDT4Q
136,0.304394939,POST,/api/user,200,noisy_value_561,4026,1,Morning,1,19/2/2025 10:57,sk-proj-k7h4gtoMKzzsrmXeE799MJnsM13zkbRW17f7y2Z0CBxweiGk
34,0.619656686,POST,/notifications/list,403,noisy_value_575,107,1,Morning,1,19/2/2025 11:44,sk-ant-api03-ueOEyJGikPoZHhiYLDmrG9KNM6L08myuOZUCmAZ7JIIDqPx_
68,0.244249553,POST,noisy_value_201,369,Mozilla/5.0,1281,1,Night,1,19/2/2025 2:02,sk-ant-api03-pgOxGVK1IUodHBIOIii2_XG44rUIK7nyMMi0HosJ8Yi6Jev3
33,0.389042,POST,/v1/chat/messages,403,Python-requests/2.25.1,821,1,Morning,1,19/2/2025 7:14,sk-proj-pCHS9YxVwEL8ISRvoimDS5r970zQTNXL6SlchJQTh5f9EOhj
23,0.974162325,POST,/signup,200,Python-requests/2.25.1,530,1,Night,1,19/2/2025 23:44,sk-ant-api03-e00aX60jbFIJ_1JafK194I7vo4m8XJL6ngIT_T8EBSoA9RCe
13,0.469609801,POST,/v1/chat/completions,200,noisy_value_211,262,1,Afternoon,0,9/4/2025 14:01,sk-ant-api03-4p0Z4THQ4bZhD7Ko5KYhX1eJnTLJGA091mW6Qb37DdcaPGh1
139,0.814208021,POST,noisy_value_932,403,Mozilla/5.0,3060,1,Night,1,19/2/2025 0:59,sk-proj-chahKK7fyncImFiXPxbBJ6PWQm17i37wwaXyZVVLosJNlzlr
74,0.227227383,POST,/api/user,200,noisy_value_993,1566,1,Night,1,19/2/2025 1:09,sk-ant-api03-Y8r5cquLDBp7Rwck8NRhyRmMB8P9YHDSRkuLXW6ZdWevncvu
99,0.965158182,POST,/v1/chat/completions,353,curl/7.64.1,1109,1,Evening,0,18/1/2025 17:41,sk-ant-api03-IqgDWLYtSSmUFC1hKBN3M4M6PA3y4Nvgtm1Xg6xhr7MbvTD3
961,0.722069,POST,/signup,200,Mozilla/5.0,3181,1,Night,1,19/2/2025 21:18,sk-proj-3ubY6tnTrstDgPuL61DyNnPcMhiaVpNNEntypeW9FjAH10BJ
67,0.854651459,POST,/data,403,Mozilla/5.0,624,1,Night,1,19/2/2025 23:20,sk-proj-fcR0GRzbTWVilF3e09AtnOuw6x2nYGVn5buZKvDn89VYG3sU
32,0.203481644,POST,/data/summary,403,Mozilla/5.0,34,1,Night,1,19/2/2025 21:53,sk-ant-api03-N50XiRTMuzybHQCk6EXLQmDPQ4X8qjTdsOZKoqUe1LuhCjAB
77,0.861605481,POST,/v1/chat/completions,200,noisy_value_299,590,1,Night,1,26/1/2024 1:57,sk-ant-api03-6c54EUUBRsrmkKLRtsJtMpr5gsEWtRmJMYyqazVqzURp3tkZ
108,0.760649983,POST,noisy_value_51,403,noisy_value_649,1342,1,Morning,1,19/2/2025 7:48,sk-ant-api03-FSvZBWeBPp92FaGq4rERXZg2eFSQLgiwHgGGXw96SI8Fw46W
11,0.639391733,POST,/v1/chat/completions,403,Mozilla/5.0,199,1,Night,1,8/6/2023 23:22,sk-ant-api03-U5b7J4JOtGIU6JoU66vVJYkvMtLGgz2tSm8zjjKN1rGU17NG
95,0.401310442,POST,/api/product,403,PostmanRuntime/7.29.0,1501,1,Morning,1,19/2/2025 10:32,sk-ant-api03-z7W5ycL1RtVSHCSjY87cRBVYEiqetu4S_DSL1V_CV3nPvLkC
88,0.581461426,POST,/v1/chat/completions,200,curl/7.64.1,1467,1,Night,1,21/6/2024 4:14,sk-ant-api03-vRhdnfYc96xwV2xzLhAAypktvJTPsvHBFU41y0ZYyYvUCBxy
60,0.644148028,POST,/api/product,364,Mozilla/5.0,955,1,Evening,1,19/2/2025 19:07,sk-ant-api03-xePxLxE3UMwmU6gA4Q5gvC0Rzv6DcZ0nPnY0aHd3eW8PSWEO
112,0.358867223,POST,noisy_value_650,385,noisy_value_587,1027,1,Morning,1,19/2/2025 7:28,sk-proj-64ApZwhgLa1Pk7UKJnkdaM0cPEu8lqtqNOHTEnq51F6zGwwZ
118,0.998842885,POST,/api/admin,429,Mozilla/5.0,371,1,Afternoon,1,19/2/2025 15:10,sk-ant-api03-aUwO5XdHt7kozcrZ23xohu24xoxSDVI517VekeY9HaciM0d0
134,0.267525159,POST,noisy_value_453,403,curl/7.64.1,3362,1,Morning,1,11/6/2024 8:08,sk-proj-gAZ2104ntJxJ4wzN0Tj5etWdZaR7j6TQdf9iv9lOxehZnljL
133,0.939366067,POST,/api/user,403,Mozilla/5.0,1355,1,Morning,1,19/2/2025 5:03,sk-ant-api03-4USbHfno2i6Nd9wlJnTJcb5jFXgw7fD4h7TaKqI7kuE_M1Sf
555,0.539789,POST,/login,403,Mozilla/5.0,648,1,Morning,1,19/2/2025 8:55,sk-proj-wa79Qwy9T7tDT7G8bksb6uAN4TeRavvrQA1Ul9vERv4UWKRa
11,0.49013653,POST,/data,403,curl/7.64.1,140,1,Evening,1,19/2/2025 20:00,sk-ant-api03-hX3ZIsgdfuGUK8koUg1xTqwmVUJNHO6yBMOu2_nv3CifUJi5
87,0.72944842,POST,/data,200,Mozilla/5.0,2778,1,Night,1,19/2/2025 1:17,sk-ant-api03-EUos4qbVRHM5DM0VNlCK3tknmgrgq10qSKBIMPtepuBSIZNd
120,0.382749484,POST,/api/admin,429,Mozilla/5.0,294,1,Night,1,19/2/2025 21:50,sk-ant-api03-ORHjjwq9oblmBsyYJmRvWKpyRM9ib3SPnFHMtQ7VYYV9jAbS
15,0.820628811,POST,/v1/chat/completions,403,PostmanRuntime/7.29.0,175,1,Night,1,25/2/2023 1:12,sk-proj-zdzg8o9Jr2dVm6K1ulUKWBv3XTmHCEiEYGRlX1FK9reX2DS1
118,0.686749094,POST,/v1/chat/completions,200,PostmanRuntime/7.29.0,1047,1,Afternoon,0,25/2/2025 13:44,sk-proj-qUw0Zhnf9DOm4PLEffeHSnWK7jPm11T3x2fTgxjfCyI8qVnJ
2,0.379587439,POST,/service/status,403,Python-requests/2.25.1,51,1,Morning,1,19/2/2025 10:33,sk-proj-YbztE6Lq4pOkuywJHgl22BoQSWynXEgE7glL675TMJHpNYFn
142,0.232083537,POST,/data/summary,403,Mozilla/5.0,732,1,Night,1,19/2/2025 4:16,sk-ant-api03-kPg56vzvM11sPXDDd1UlTnb8sGpMvbumlQDe818xf8JdkE13
87,0.984005,POST,/login,200,Mozilla/5.0,942,1,Evening,1,19/2/2025 18:54,sk-proj-XO4Wx74fBHf25KVWhWJNArcCQr5VB3BN8Xri65uJDZjLQIFB
118,0.199021096,POST,/admin/settings,403,Mozilla/5.0,3129,1,Afternoon,1,19/2/2025 16:41,sk-ant-api03-XTn1pIBIrVlGtMlXEPf1fAD2NNPE_FMoPUzYs5tC_PCynaTU
146,0.164120588,POST,/api/admin,403,noisy_value_464,1439,1,Morning,1,19/2/2025 8:21,sk-ant-api03-FvS46pysDPSsGJFW6KQ1e_OcyIVP3_Q_JYLK5RYMeCDEJy7f
15,0.466311742,POST,/api/admin,403,curl/7.64.1,129,1,Night,1,19/2/2025 21:00,sk-ant-api03-tPIN8qjvGm6hCzpOypRJxPCHIN5UJ3iolq5WippTpFch80oX
65,0.766270909,POST,noisy_value_816,200,curl/7.64.1,574,1,Night,1,19/2/2025 0:44,sk-ant-api03-e1c9DCiqxhnipEUmqRd6OmomhmcKGi8Q3CZITsVkJ1CkQiCD
123,0.248043717,POST,/api/admin,240,PostmanRuntime/7.29.0,1459,1,Morning,1,19/2/2025 5:05,sk-proj-Da015jpeiHf3X65qxvH7WroAhnDMkha9ijtbf0o0vEtL455p
274,0.546135,POST,/login,200,noisy_value_346,570,1,Morning,1,19/2/2025 10:20,sk-proj-DIqMx5dVwFNU2pw9nNLXugbi5DTWKXyzOFcSW6QVYFeSAUle
123,0.891631328,POST,noisy_value_386,200,PostmanRuntime/7.29.0,1029,1,Night,1,19/2/2025 22:51,sk-ant-api03-OAkTR88Livs7jL18VmTSsP805fLu7zbIrMiPEviPku65vmmh
6,0.95297183,POST,/v1/chat/completions,200,Mozilla/5.0,55,1,Morning,0,22/11/2023 7:10,sk-ant-api03-iKxsYm3AXphVDzxVS74mtijSz5AV9CHb3phipu5xlHPb10JS
44,0.435242601,POST,/v1/chat/completions,349,noisy_value_581,381,1,Morning,0,15/5/2025 8:59,sk-proj-zitsqTr9XPQWmC1UsxXNCvbYl7TyNzQ3KixTcQ7nysJzTUAt
56,0.440857221,POST,noisy_value_63,200,PostmanRuntime/7.29.0,732,1,Night,1,19/2/2025 4:53,sk-ant-api03-uoolkKMTfemv4AQZDkmUZsMev4K_w719l9tYNRr11xJypOHz
4,0.285417378,POST,/v1/chat/completions,414,noisy_value_380,18,1,Morning,0,4/10/2023 6:18,sk-ant-api03-NDtDLyvgM82GcLBNKXbeJL9hqD2xdqSA7SjfOLqkggUCYatP
106,0.586709448,POST,/api/product,200,curl/7.64.1,2743,1,Morning,1,19/2/2025 7:48,sk-ant-api03-m4bhf_7NVummI4gvDSzvlN0lVdXjPtYCHhiNnr07Pxylo5Wf
114,0.404655947,POST,/api/user,403,Mozilla/5.0,3352,1,Evening,1,19/2/2025 17:38,sk-proj-hLTZYE0W7QaF5JuNiZnPSbaqZKlzgsa9DPYCJo1uHlKwKTPt
94,0.470994849,POST,noisy_value_345,200,curl/7.64.1,2207,1,Afternoon,1,19/2/2025 13:50,sk-ant-api03-bHbq_GAT7WWaait_xo2k3zU61osUSuHHeeG0iVaAJsYQf6m7
